"","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper"
"1",0.00731742096154098,0.0048217166609269,0.101983356482343,0.0581916441646072,0.157255778254369,0.0108769003206413,4.95328084549115e-08,0.659553133622764
"2",0.00771652084772035,0.0135821815217373,0.124908467698243,0.0695849856005916,0.179974659581839,0.0135671453350292,5.05900925079557e-10,0.590666038908939
"3",0.00612257863819252,0.0128520371389192,0.157735940788314,0.0841186970138001,0.15366164736503,0.0139969461290997,3.30380249090925e-09,0.571512149622841
"4",0.0110466279072091,0.0158875194810789,0.157533161824108,0.0829162640042966,0.165207370865365,0.0146645551365699,3.73484761737295e-10,0.552744500407888
"5",0.00746818032545596,0.0127308673251261,0.149734979519095,0.0718196035025449,0.158339869974868,0.0139400731983722,1.18876404579644e-08,0.585966414266897
"6",0.00601357160762281,0.0115443406303559,0.137428982116581,0.0619307261566749,0.155011489808962,0.012981513941636,4.21929253786468e-11,0.615089375695974
"7",0.00861834284433849,0.0117203624494069,0.139137593861146,0.0514910538999074,0.124270040674623,0.0138971023372055,3.1424120603377e-07,0.650865189692167
"8",0.00682895831825035,0.0140836729177392,0.170701546547986,0.0733649445127478,0.156143627913739,0.0127098524494621,2.99908256255136e-10,0.566167397040168
"9",0.01705742609058,0.0152419463097104,0.147343212819082,0.0730227152253886,0.149121106422427,0.0129641387347867,3.23463751834668e-09,0.585249451163388
"10",0.00784120560636942,0.0209853150638697,0.16844207391331,0.0583391278768805,0.16372145184293,0.0147926911464385,2.47987202032072e-10,0.565878134302215
"11",0.0107381195218229,0.0109560006112221,0.126081227397465,0.0646729331087842,0.150474125284899,0.0158624359132183,8.66297432185261e-10,0.621215157296292
"12",0.00674071791700237,0.0120076366340428,0.134760677350395,0.0663551409675982,0.1573629794491,0.0145295834085017,1.05884203153073e-09,0.608243263214518
"13",0.00693098145400846,0.017116672277788,0.170505602348952,0.0762509045192778,0.159610989166945,0.0142667972263479,2.72727536823946e-09,0.555318050279406
"14",0.0105164219442862,0.0190318929469049,0.169463718322452,0.0602460459856069,0.175027146774303,0.0137578300749579,7.56817336931398e-10,0.551956943194671
"15",0.0129683432784322,0.011443251289837,0.138084281472099,0.120936736255636,0.165685085599878,0.0150904514668584,8.82873227687251e-10,0.535791849754386
"16",0.00186050372184178,0.0177051827039731,0.144467689936911,0.0643746210345334,0.139849275888549,0.0148939744336189,3.44022330638446e-09,0.61684874884035
"17",0.0240310946135607,0.0152728119115387,0.160489696136626,0.0888564050169551,0.160745875201322,0.0137075376742146,1.00790634473384e-11,0.536896579435703
